run_id,issue_key,condition,epic_summary,story_position,story_id,story,complexity,num_acceptance_criteria,acceptance_criteria,dependencies,num_source_files,source_files
20260814T033139Z,PIG-704,full_rag_minus_coding_conventions,Enhance interactive mode to improve alias management and usability.,2,US-2,"As a user, I want to use a shortcut to describe the last created alias to reduce typing effort.",S,3,"The special name '_' can be used as a shortcut for the last created alias in the DESCRIBE command. | If no aliases have been created, using '_' results in an appropriate error message. | The shortcut works consistently across different interactive sessions.",,2,src/interactive/CommandProcessor.java | src/interactive/AliasManager.java
20260814T033139Z,PIG-704,full_rag_minus_codebase_summaries,Enhance interactive mode with alias management and shortcut features.,1,US-1,"As a user, I want to list all defined aliases so that I can manage them effectively during interactive sessions.",M,3,A new command 'aliases' is available in the interactive mode. | Executing 'aliases' lists all currently defined aliases. | The list includes alias names and their corresponding definitions.,,2,src/interactive/command_handler.py | src/interactive/alias_manager.py
20260814T033139Z,PIG-704,full_rag_minus_codebase_summaries,Enhance interactive mode with alias management and shortcut features.,2,US-2,"As a user, I want to use a shortcut to describe the last created alias to save time and reduce typing errors.",S,3,"The special name '_' can be used as a shortcut for the last created alias in the DESCRIBE command. | If no aliases have been created, using '_' results in an appropriate error message. | The shortcut works consistently across different interactive sessions.",,2,src/interactive/command_handler.py | src/interactive/alias_manager.py
20260814T033139Z,PIG-712,vanilla,Implement utilities for creating schemas for bags and tuples to reduce boilerplate code in Pig.,1,US-1,"As a developer, I want a utility method to create tuple schemas so that I can avoid writing verbose boilerplate code.",M,3,Utility method for creating tuple schemas is available. | The method reduces the amount of code needed to define a tuple schema. | The method is documented with examples.,,1,src/org/apache/pig/impl/logicalLayer/schema/SchemaUtilities.java
20260814T033139Z,PIG-712,vanilla,Implement utilities for creating schemas for bags and tuples to reduce boilerplate code in Pig.,2,US-2,"As a developer, I want a utility method to create bag schemas so that I can avoid writing verbose boilerplate code.",M,3,Utility method for creating bag schemas is available. | The method reduces the amount of code needed to define a bag schema. | The method is documented with examples.,,1,src/org/apache/pig/impl/logicalLayer/schema/SchemaUtilities.java
20260814T033139Z,PIG-712,vanilla,Implement utilities for creating schemas for bags and tuples to reduce boilerplate code in Pig.,3,US-3,"As a developer, I want the new schema utility methods to be integrated into the existing outputSchema method so that I can seamlessly use them in my current workflow.",L,3,The outputSchema method utilizes the new utility methods for creating schemas. | Existing functionality of outputSchema is preserved. | Documentation is updated to reflect the changes.,US-1 | US-2,2,src/org/apache/pig/impl/logicalLayer/schema/Schema.java | src/org/apache/pig/impl/logicalLayer/schema/SchemaUtilities.java
20260814T033139Z,PIG-712,full_rag,Develop utilities to simplify the creation of schemas for bags and tuples in Apache Pig.,1,US-1,"As a developer, I want to create tuple schemas using a utility method so that I can avoid verbose boilerplate code.",M,3,Utility method `newTupleSchema` is available in `SchemaUtil`. | The method accepts a list or array of field names and data types. | The method returns a valid tuple schema object.,,1,SchemaUtil.java
20260814T033139Z,PIG-712,full_rag,Develop utilities to simplify the creation of schemas for bags and tuples in Apache Pig.,2,US-2,"As a developer, I want to create bag schemas using a utility method so that I can avoid verbose boilerplate code.",M,3,Utility method `newBagSchema` is available in `SchemaUtil`. | The method accepts a list or array of field names and data types. | The method returns a valid bag schema object.,,1,SchemaUtil.java
20260814T033139Z,PIG-712,full_rag,Develop utilities to simplify the creation of schemas for bags and tuples in Apache Pig.,3,US-3,"As a developer, I want to ensure that the new schema utilities are compatible with existing schema translation methods.",L,3,New utility methods integrate seamlessly with `translateSchema` and `translateFieldSchema` in `Util.java`. | Existing tests for schema translation pass without modification. | New tests are added to verify the integration of new utilities.,US-1 | US-2,2,Util.java | SchemaUtil.java
20260814T033139Z,PIG-712,full_rag_minus_past_tickets,Develop utilities to simplify the creation of schemas for bags and tuples in Apache Pig.,1,US-1,"As a developer, I want to create a utility method for generating tuple schemas so that I can reduce boilerplate code.",M,4,Utility method `newTupleSchema` is implemented. | The method accepts a list or array of field names and data types. | The method returns a valid tuple schema. | Unit tests cover various data types and field combinations.,,1,SchemaUtil.java
20260814T033139Z,PIG-712,full_rag_minus_past_tickets,Develop utilities to simplify the creation of schemas for bags and tuples in Apache Pig.,2,US-2,"As a developer, I want to create a utility method for generating bag schemas so that I can reduce boilerplate code.",M,4,Utility method `newBagSchema` is implemented. | The method accepts a list or array of field names and data types. | The method returns a valid bag schema. | Unit tests cover various data types and field combinations.,,1,SchemaUtil.java
20260814T033139Z,PIG-712,full_rag_minus_past_tickets,Develop utilities to simplify the creation of schemas for bags and tuples in Apache Pig.,3,US-3,"As a developer, I want to ensure that the new schema utilities integrate seamlessly with existing schema translation utilities.",L,3,New utility methods are compatible with `translateSchema` and `translateFieldSchema` methods. | Integration tests confirm compatibility with existing schema translation utilities. | Documentation is updated to reflect new utilities and their usage.,US-1 | US-2,2,Util.java | SchemaUtil.java
20260814T033139Z,PIG-712,full_rag_minus_design_documents,Develop utilities to simplify the creation of schemas for bags and tuples in Apache Pig.,1,US-1,"As a Pig developer, I want to create a utility method for generating tuple schemas so that I can reduce boilerplate code in the outputSchema method.",M,3,Utility method `newTupleSchema` is available in `SchemaUtil`. | The method accepts a list or array of field names and data types. | The method returns a schema object representing a tuple.,,1,SchemaUtil.java
20260814T033139Z,PIG-712,full_rag_minus_design_documents,Develop utilities to simplify the creation of schemas for bags and tuples in Apache Pig.,2,US-2,"As a Pig developer, I want to create a utility method for generating bag schemas so that I can encapsulate boilerplate code in utility methods.",M,3,Utility method `newBagSchema` is available in `SchemaUtil`. | The method accepts a list or array of field names and data types. | The method returns a schema object representing a bag.,,1,SchemaUtil.java
